ID	Date	Time	Latitude	Longitude	Date_time	Time_diff	cluster	centroid_lat	centroid_long	dist_to_centroid
TMC13	10/14/2015	17:00:00	-34.121175	18.424688	2015-10-14 17:00:00	0.000833333333333333	2	-34.1171096219512	18.4110176219512	1338.65752362293
TMC13	10/14/2015	20:00:00	-34.122997	18.424433	2015-10-14 20:00:00	0.000833333333333333	1	-34.1182095789474	18.4102757894737	1409.33190224303
TMC13	10/14/2015	20:00:00	-34.122997	18.424433	2015-10-14 20:00:00	0.000833333333333333	2	-34.1171096219512	18.4110176219512	1399.29478956329
TMC13	10/14/2015	23:00:00	-34.105847	18.41818	2015-10-14 23:00:00	0.000833333333333333	1	-34.1182095789474	18.4102757894737	1557.12190201216
TMC13	10/14/2015	23:00:00	-34.105847	18.41818	2015-10-14 23:00:00	0.000833333333333333	2	-34.1171096219512	18.4110176219512	1416.92029600722
TMC13	10/15/2015	2:00:00	-34.105868	18.415483	2015-10-15 02:00:00	0.000833333333333333	1	-34.1182095789474	18.4102757894737	1455.27246211229
TMC13	10/15/2015	2:00:00	-34.105868	18.415483	2015-10-15 02:00:00	0.000833333333333333	2	-34.1171096219512	18.4110176219512	1317.35042907791
TMC13	10/15/2015	5:00:00	-34.105755	18.415622	2015-10-15 05:00:00	0.000833333333333333	1	-34.1182095789474	18.4102757894737	1471.39432062342
TMC13	10/15/2015	5:00:00	-34.105755	18.415622	2015-10-15 05:00:00	0.000833333333333333	2	-34.1171096219512	18.4110176219512	1333.32784505251
TMC13	10/15/2015	8:00:00	-34.1117	18.410732	2015-10-15 08:00:00	0.000833333333333333	1	-34.1182095789474	18.4102757894737	725.8617907798
TMC13	10/15/2015	8:00:00	-34.1117	18.410732	2015-10-15 08:00:00	0.000833333333333333	2	-34.1171096219512	18.4110176219512	602.771438283897
TMC13	10/15/2015	11:00:00	-34.10727	18.408085	2015-10-15 11:00:00	0.000833333333333333	1	-34.1182095789474	18.4102757894737	1234.41408173999
TMC13	10/15/2015	11:00:00	-34.10727	18.408085	2015-10-15 11:00:00	0.000833333333333333	2	-34.1171096219512	18.4110176219512	1128.19724896039
TMC13	10/15/2015	14:00:00	-34.1081	18.407403	2015-10-15 14:00:00	0.000833333333333333	1	-34.1182095789474	18.4102757894737	1156.1198841862
TMC13	10/15/2015	14:00:00	-34.1081	18.407403	2015-10-15 14:00:00	0.000833333333333333	2	-34.1171096219512	18.4110176219512	1056.8284359062
TMC13	10/15/2015	17:00:00	-34.107128	18.408468	2015-10-15 17:00:00	0.000833333333333333	1	-34.1182095789474	18.4102757894737	1244.79685788096
TMC13	10/15/2015	17:00:00	-34.107128	18.408468	2015-10-15 17:00:00	0.000833333333333333	2	-34.1171096219512	18.4110176219512	1135.72527453535
TMC13	10/15/2015	20:00:00	-34.106985	18.407192	2015-10-15 20:00:00	0.000833333333333333	1	-34.1182095789474	18.4102757894737	1281.43152780132
TMC13	10/15/2015	20:00:00	-34.106985	18.407192	2015-10-15 20:00:00	0.000833333333333333	2	-34.1171096219512	18.4110176219512	1180.93327364932
TMC13	10/15/2015	23:00:00	-34.107452	18.407395	2015-10-15 23:00:00	0.000833333333333333	1	-34.1182095789474	18.4102757894737	1226.60862352131
TMC13	10/15/2015	23:00:00	-34.107452	18.407395	2015-10-15 23:00:00	0.000833333333333333	2	-34.1171096219512	18.4110176219512	1125.73426190805
TMC13	10/16/2015	2:00:00	-34.10573	18.41562	2015-10-16 02:00:00	0.000833333333333333	1	-34.1182095789474	18.4102757894737	1473.95533066232
TMC13	10/16/2015	2:00:00	-34.10573	18.41562	2015-10-16 02:00:00	0.000833333333333333	2	-34.1171096219512	18.4110176219512	1335.90787976382
TMC13	10/16/2015	5:00:00	-34.117062	18.411008	2015-10-16 05:00:00	0.000833333333333333	1	-34.1182095789474	18.4102757894737	144.475436854591
TMC13	10/16/2015	5:00:00	-34.117062	18.411008	2015-10-16 05:00:00	0.000833333333333333	2	-34.1171096219512	18.4110176219512	5.37490636894574
TMC13	10/16/2015	8:00:00	-34.117097	18.410778	2015-10-16 08:00:00	0.000833333333333333	1	-34.1182095789474	18.4102757894737	132.217370041347
TMC13	10/16/2015	8:00:00	-34.117097	18.410778	2015-10-16 08:00:00	0.000833333333333333	2	-34.1171096219512	18.4110176219512	22.1283611682538
TMC13	10/16/2015	11:00:00	-34.11728	18.410585	2015-10-16 11:00:00	0.000833333333333333	1	-34.1182095789474	18.4102757894737	107.33234283982
TMC13	10/16/2015	11:00:00	-34.11728	18.410585	2015-10-16 11:00:00	0.000833333333333333	2	-34.1171096219512	18.4110176219512	44.1519435687712
TMC13	10/16/2015	14:00:00	-34.117457	18.41232	2015-10-16 14:00:00	0.000833333333333333	1	-34.1182095789474	18.4102757894737	206.181637235312
TMC13	10/16/2015	14:00:00	-34.117457	18.41232	2015-10-16 14:00:00	0.000833333333333333	2	-34.1171096219512	18.4110176219512	126.103199601356
